Timestamp,mempool-size
2019-04-09 16:00:00,7212457.078125
2019-04-11 08:15:00,7110288.348958333
2019-04-13 00:30:00,3261450.59375
2019-04-14 16:45:00,2784913.2447916665
2019-04-16 09:00:00,6313531.796875
2019-04-18 01:15:00,10986995.369791666
2019-04-19 17:30:00,9854434.890625
2019-04-21 09:45:00,13906351.744791666
2019-04-23 02:00:00,8811765.473958334
2019-04-24 18:15:00,24705695.666666668
2019-04-26 10:30:00,12559983.083333334
2019-04-28 02:45:00,3627702.09375
2019-04-29 19:00:00,5786436.9375
2019-05-01 11:15:00,9187476.869791666
2019-05-03 03:30:00,2630363.6822916665
2019-05-04 19:45:00,5157018.234375
2019-05-06 12:00:00,4247774.890625
2019-05-08 04:15:00,11576160.708333334
2019-05-09 20:30:00,13781396.057291666
2019-05-11 12:45:00,25206319.119791668
2019-05-13 05:00:00,11528626.880208334
2019-05-14 21:15:00,12525414.239583334
2019-05-16 13:30:00,37221858.036458336
2019-05-18 05:45:00,40856893.5625
2019-05-19 22:00:00,5273843.026041667
2019-05-21 14:15:00,11725629.567708334
2019-05-23 06:30:00,8916082.765625
2019-05-24 22:45:00,10589792.796875
2019-05-26 15:00:00,4130521.6354166665
2019-05-28 07:15:00,7856674.0625
2019-05-29 23:30:00,3680691.96875
2019-05-31 15:45:00,15670257.96875
2019-06-02 08:00:00,11213398.0625
2019-06-04 00:15:00,13149843.911458334
2019-06-05 16:30:00,8584978.807291666
2019-06-07 08:45:00,2882506.5625
2019-06-09 01:00:00,3346973.6614583335
2019-06-10 17:15:00,2848392.828125
2019-06-12 09:30:00,10131662.802083334
2019-06-14 01:45:00,12497453.197916666
2019-06-15 18:00:00,11138030.927083334
2019-06-17 10:15:00,12233204.348958334
2019-06-19 02:30:00,14580203.770833334
2019-06-20 18:45:00,8988638.567708334
2019-06-22 11:00:00,27143357.90625
2019-06-24 03:15:00,4604630.96875
2019-06-25 19:30:00,8623094.911458334
2019-06-27 11:45:00,35628644.546875
2019-06-29 04:00:00,33859210.723958336
2019-06-30 20:15:00,1507098.5364583333
2019-07-02 12:30:00,15061296.25
2019-07-04 04:45:00,4341917.40625
2019-07-05 21:00:00,4373144.963541667
2019-07-07 13:15:00,1211410.3645833333
2019-07-09 05:30:00,6699160.255208333
2019-07-10 21:45:00,16718622.734375
